order_id,order_date,state,region,product_name,price,quantity,discount,revenue
4467,2023-10-08,Karnataka,South,Fan,19761,3,15,50390.549999999996
4468,2023-05-16,West Bengal,East,Headphones,13550,2,5,25745.0
4469,2023-08-18,Karnataka,South,Laptop,27683,2,15,47061.1
4470,2023-08-07,Karnataka,South,AC,8780,2,10,15804.0
4471,2023-06-01,Delhi,North,Smartphone,24293,4,5,92313.4
4472,2023-11-07,Delhi,North,Heater,27108,2,15,46083.6
4473,2023-08-20,Uttar Pradesh,North,Winter Jacket,4531,3,10,12233.7
4474,2023-11-02,Gujarat,West,TV,19637,4,5,74620.59999999999
4475,2023-11-15,Uttar Pradesh,North,Smartphone,25323,1,20,20258.4
4476,2023-12-21,Maharashtra,West,Refrigerator,26002,3,0,78006.0
4477,2023-12-18,Karnataka,South,Laptop,18456,2,10,33220.8
4478,2023-04-25,Gujarat,West,Mixer,27940,4,15,94996.0
4479,2023-04-26,Uttar Pradesh,North,Winter Jacket,24999,2,20,39998.4
4480,2023-10-12,West Bengal,East,Tablet,21536,4,20,68915.2
4481,2023-08-09,Maharashtra,West,Refrigerator,10012,2,5,19022.8
4482,2023-10-02,West Bengal,East,Tablet,6929,1,10,6236.1
4483,2023-03-14,West Bengal,East,Tablet,11132,4,20,35622.4
4484,2023-06-12,Karnataka,South,AC,21731,1,20,17384.8
4485,2023-04-20,West Bengal,East,Mobile,13593,2,20,21748.800000000003
4486,2023-08-27,Gujarat,West,Mixer,22653,5,10,101938.5
4487,2023-10-31,West Bengal,East,Tablet,18564,2,10,33415.200000000004
4488,2023-01-13,Uttar Pradesh,North,Heater,26631,2,15,45272.7
4489,2023-05-21,Uttar Pradesh,North,Smartphone,21291,4,25,63873.0
4490,2023-11-24,Karnataka,South,Laptop,4992,2,0,9984.0
4491,2023-11-21,Gujarat,West,Mixer,22517,3,15,57418.35
4492,2023-05-18,Karnataka,South,Fan,29062,3,20,69748.8
4493,2023-12-25,Maharashtra,West,TV,20371,3,20,48890.4
4494,2023-07-14,Delhi,North,Smartphone,6697,2,15,11384.9
4495,2023-03-11,Uttar Pradesh,North,Smartphone,21480,2,20,34368.0
4496,2023-02-11,Tamil Nadu,South,Fan,6953,2,25,10429.5
4497,2023-08-28,Delhi,North,Winter Jacket,23999,1,15,20399.149999999998
4498,2023-01-11,West Bengal,East,Mobile,9108,3,20,21859.2
4499,2023-08-20,West Bengal,East,Mobile,11250,3,5,32062.5
4500,2023-04-26,Delhi,North,Heater,28637,3,5,81615.45
4501,2023-08-06,Delhi,North,Smartphone,28567,5,25,107126.25
4502,2023-10-28,Gujarat,West,Refrigerator,25380,3,15,64719.0
4503,2023-04-14,Uttar Pradesh,North,Smartphone,25565,2,10,46017.0
4504,2023-04-24,Karnataka,South,Fan,11652,4,10,41947.200000000004
4505,2023-11-16,Tamil Nadu,South,Laptop,4078,1,20,3262.4
4506,2023-05-25,Tamil Nadu,South,Laptop,12564,4,0,50256.0
4507,2023-12-19,West Bengal,East,Mobile,6609,4,20,21148.800000000003
4508,2023-07-10,Maharashtra,West,Refrigerator,28846,4,0,115384.0
4509,2023-06-11,Uttar Pradesh,North,Smartphone,22690,2,5,43111.0
4510,2023-08-21,Karnataka,South,AC,23078,1,0,23078.0
4511,2023-12-24,Delhi,North,Winter Jacket,19306,5,25,72397.5
4512,2023-05-18,Tamil Nadu,South,Laptop,7546,1,0,7546.0
4513,2023-08-28,Tamil Nadu,South,Laptop,19647,3,20,47152.8
4514,2023-12-13,Tamil Nadu,South,AC,11494,1,20,9195.2
4515,2023-06-01,Tamil Nadu,South,Laptop,17328,4,15,58915.2
4516,2023-11-12,Gujarat,West,Refrigerator,4655,4,20,14896.0
4517,2023-02-19,Uttar Pradesh,North,Winter Jacket,29141,5,10,131134.5
4518,2023-09-23,Delhi,North,Smartphone,15613,3,5,44497.049999999996
4519,2023-03-21,Uttar Pradesh,North,Smartphone,5854,3,10,15805.800000000001
4520,2023-06-18,Gujarat,West,Mixer,22885,3,20,54924.0
4521,2023-05-02,Tamil Nadu,South,Laptop,12871,3,20,30890.4
4522,2023-07-18,Delhi,North,Smartphone,1982,3,0,5946.0
4523,2023-06-19,Karnataka,South,Fan,24223,2,5,46023.7
4524,2023-09-18,Uttar Pradesh,North,Heater,956,3,20,2294.4
4525,2023-07-21,Uttar Pradesh,North,Smartphone,9689,4,5,36818.2
4526,2023-12-01,Karnataka,South,AC,2998,2,20,4796.8
4527,2023-03-11,Delhi,North,Heater,7469,2,5,14191.099999999999
4528,2023-05-25,West Bengal,East,Mobile,12438,2,15,21144.6
4529,2023-04-26,Delhi,North,Winter Jacket,25718,3,20,61723.200000000004
4530,2023-11-30,Uttar Pradesh,North,Winter Jacket,18688,3,20,44851.200000000004
4531,2023-05-11,Karnataka,South,AC,18905,4,5,71839.0
4532,2023-08-08,Delhi,North,Heater,7799,4,10,28076.4
4533,2023-10-03,Uttar Pradesh,North,Heater,15720,1,0,15720.0
4534,2023-06-16,Karnataka,South,AC,27270,4,20,87264.0
4535,2023-04-06,Karnataka,South,Laptop,6595,2,15,11211.5
4536,2023-09-28,Maharashtra,West,TV,21433,2,0,42866.0
4537,2023-05-03,Gujarat,West,TV,8179,4,15,27808.6
4538,2023-12-27,Uttar Pradesh,North,Smartphone,16263,4,5,61799.399999999994
4539,2023-08-15,Gujarat,West,TV,29214,3,0,87642.0
4540,2023-10-29,Uttar Pradesh,North,Winter Jacket,3565,5,25,13368.75
4541,2023-03-23,Uttar Pradesh,North,Smartphone,23769,2,20,38030.4
4542,2023-04-30,Karnataka,South,Fan,24907,3,15,63512.85
4543,2023-11-09,Maharashtra,West,Mixer,4286,2,10,7714.8
4544,2023-04-29,Tamil Nadu,South,Fan,12894,3,15,32879.7
4545,2023-01-27,West Bengal,East,Tablet,1477,1,0,1477.0
4546,2023-08-13,Tamil Nadu,South,AC,18365,5,20,73460.0
4547,2023-11-07,West Bengal,East,Headphones,11374,3,0,34122.0
4548,2023-08-21,Tamil Nadu,South,AC,13241,3,10,35750.700000000004
4549,2023-12-24,Karnataka,South,AC,9219,5,5,43790.25
4550,2023-09-30,Delhi,North,Heater,27480,5,20,109920.0
4551,2023-05-09,Uttar Pradesh,North,Heater,29013,4,10,104446.8
4552,2023-06-14,Karnataka,South,Fan,19015,3,20,45636.0
4553,2023-04-04,Gujarat,West,Refrigerator,17209,1,5,16348.55
4554,2023-06-08,Gujarat,West,Refrigerator,4477,1,10,4029.3
4555,2023-07-23,Maharashtra,West,Mixer,14503,2,15,24655.1
4556,2023-11-24,Delhi,North,Winter Jacket,17360,4,15,59024.0
4557,2023-08-31,Delhi,North,Heater,26498,4,10,95392.8
4558,2023-10-25,Delhi,North,Smartphone,26396,2,0,52792.0
4559,2023-01-03,Gujarat,West,Refrigerator,1272,1,20,1017.6
4560,2023-05-13,Tamil Nadu,South,AC,25177,2,10,45318.6
4561,2023-12-11,Tamil Nadu,South,AC,3694,2,20,5910.400000000001
4562,2023-10-08,Tamil Nadu,South,Fan,12839,3,15,32739.45
4563,2023-09-05,Gujarat,West,Mixer,23634,4,15,80355.59999999999
4564,2023-04-21,Uttar Pradesh,North,Smartphone,12761,1,5,12122.949999999999
4565,2023-05-28,Delhi,North,Winter Jacket,6077,5,10,27346.5
4566,2023-11-14,Tamil Nadu,South,Laptop,1715,2,0,3430.0
4567,2023-11-22,Tamil Nadu,South,AC,19685,4,15,66929.0
4568,2023-01-23,Tamil Nadu,South,Laptop,3943,4,0,15772.0
4569,2023-06-17,Karnataka,South,Laptop,14883,3,5,42416.549999999996
4570,2023-08-03,Delhi,North,Winter Jacket,6052,2,20,9683.2
4571,2023-01-26,Tamil Nadu,South,Laptop,14576,2,5,27694.399999999998
4572,2023-08-18,Uttar Pradesh,North,Smartphone,22277,1,0,22277.0
4573,2023-12-27,Uttar Pradesh,North,Heater,29920,3,15,76296.0
4574,2023-10-20,Tamil Nadu,South,AC,23652,3,10,63860.4
4575,2023-09-23,Tamil Nadu,South,Laptop,9370,4,25,28110.0
4576,2023-12-20,Karnataka,South,Fan,6512,3,10,17582.4
4577,2023-01-14,Karnataka,South,Laptop,16983,4,10,61138.8
4578,2023-08-18,Karnataka,South,Laptop,20498,4,5,77892.4
4579,2023-09-25,West Bengal,East,Headphones,6669,1,15,5668.65
4580,2023-12-12,West Bengal,East,Mobile,19565,3,20,46956.0
4581,2023-02-12,Maharashtra,West,Mixer,9891,4,15,33629.4
4582,2023-08-07,Uttar Pradesh,North,Winter Jacket,13174,4,15,44791.6
4583,2023-01-24,Gujarat,West,Refrigerator,25129,3,20,60309.600000000006
4584,2023-08-06,Karnataka,South,Laptop,4115,4,25,12345.0
4585,2023-08-08,West Bengal,East,Headphones,17395,4,20,55664.0
4586,2023-04-30,Uttar Pradesh,North,Smartphone,22491,5,20,89964.0
4587,2023-02-07,West Bengal,East,Headphones,29347,1,5,27879.649999999998
4588,2023-12-26,Uttar Pradesh,North,Heater,17429,1,15,14814.65
4589,2023-10-06,Uttar Pradesh,North,Heater,23335,4,5,88673.0
4590,2023-02-15,Gujarat,West,TV,21218,1,5,20157.1
4591,2023-05-16,Tamil Nadu,South,Fan,11470,4,5,43586.0
4592,2023-10-18,Gujarat,West,Mixer,19833,4,10,71398.8
4593,2023-08-08,Gujarat,West,TV,20264,4,10,72950.40000000001
4594,2023-07-22,Tamil Nadu,South,Fan,25601,4,10,92163.6
4595,2023-04-11,Maharashtra,West,Mixer,26800,2,0,53600.0
4596,2023-05-13,Gujarat,West,TV,27587,5,10,124141.5
4597,2023-09-09,Uttar Pradesh,North,Smartphone,2306,3,10,6226.2
4598,2023-04-04,Uttar Pradesh,North,Winter Jacket,22649,2,15,38503.299999999996
4599,2023-06-16,West Bengal,East,Headphones,27024,3,5,77018.4
4600,2023-07-27,Tamil Nadu,South,AC,3592,4,10,12931.2
4601,2023-04-06,West Bengal,East,Mobile,3887,4,0,15548.0
4602,2023-08-31,Karnataka,South,Laptop,24420,4,5,92796.0
4603,2023-02-22,Maharashtra,West,TV,28136,3,5,80187.59999999999
4604,2023-04-09,West Bengal,East,Tablet,14929,3,15,38068.95
4605,2023-02-07,Uttar Pradesh,North,Heater,17727,3,10,47862.9
4606,2023-08-30,Delhi,North,Winter Jacket,10721,1,20,8576.800000000001
4607,2023-04-20,West Bengal,East,Tablet,2427,2,0,4854.0
4608,2023-01-20,Maharashtra,West,Mixer,21182,2,0,42364.0
4609,2023-01-19,Delhi,North,Smartphone,27383,2,0,54766.0
4610,2023-02-02,Tamil Nadu,South,Laptop,24435,1,5,23213.25
4611,2023-04-30,West Bengal,East,Mobile,18918,2,20,30268.800000000003
4612,2023-09-04,Gujarat,West,Mixer,18790,3,10,50733.0
4613,2023-09-17,Maharashtra,West,TV,18834,2,25,28251.0
4614,2023-06-29,Uttar Pradesh,North,Winter Jacket,17916,1,10,16124.4
4615,2023-12-19,Karnataka,South,Laptop,22727,1,5,21590.649999999998
4616,2023-08-05,Karnataka,South,Fan,22088,3,5,62950.799999999996
4617,2023-10-24,West Bengal,East,Mobile,4209,3,5,11995.65
4618,2023-07-10,Karnataka,South,Laptop,4006,2,10,7210.8
4619,2023-02-08,West Bengal,East,Mobile,12758,3,5,36360.299999999996
4620,2023-06-24,Delhi,North,Smartphone,7712,5,25,28920.0
4621,2023-05-14,West Bengal,East,Mobile,6428,5,15,27319.0
4622,2023-08-10,Uttar Pradesh,North,Smartphone,24648,2,20,39436.8
4623,2023-01-11,Uttar Pradesh,North,Winter Jacket,16514,4,5,62753.2
4624,2023-04-23,Gujarat,West,TV,14011,4,20,44835.200000000004
4625,2023-04-22,Maharashtra,West,Mixer,26388,2,15,44859.6
4626,2023-04-11,Uttar Pradesh,North,Heater,1418,1,5,1347.1
4627,2023-03-29,Uttar Pradesh,North,Winter Jacket,10074,4,15,34251.6
4628,2023-07-22,Delhi,North,Smartphone,3374,4,5,12821.199999999999
4629,2023-11-20,Gujarat,West,Mixer,14249,3,5,40609.65
4630,2023-05-29,Tamil Nadu,South,Laptop,11026,4,5,41898.799999999996
4631,2023-06-13,Karnataka,South,AC,5758,4,5,21880.399999999998
4632,2023-10-04,Gujarat,West,Mixer,2301,3,0,6903.0
4633,2023-11-15,Karnataka,South,Fan,23381,3,20,56114.4
4634,2023-05-15,Delhi,North,Winter Jacket,4709,2,5,8947.1
4635,2023-04-03,Delhi,North,Heater,17958,4,0,71832.0
4636,2023-02-14,Maharashtra,West,TV,7260,3,0,21780.0
4637,2023-05-29,Karnataka,South,Laptop,29965,3,0,89895.0
4638,2023-05-10,Delhi,North,Winter Jacket,16761,4,0,67044.0
4639,2023-10-06,Maharashtra,West,Refrigerator,7122,2,10,12819.6
4640,2023-06-17,Tamil Nadu,South,Laptop,28234,3,20,67761.6
4641,2023-02-19,Delhi,North,Winter Jacket,18930,2,25,28395.0
4642,2023-10-19,Karnataka,South,AC,26223,4,20,83913.6
4643,2023-12-03,Gujarat,West,Mixer,29225,5,25,109593.75
4644,2023-10-14,Gujarat,West,TV,19974,5,10,89883.0
4645,2023-07-18,Delhi,North,Smartphone,17709,4,10,63752.4
4646,2023-09-18,Delhi,North,Winter Jacket,24130,3,10,65151.0
4647,2023-09-11,Gujarat,West,Mixer,16736,2,10,30124.8
4648,2023-12-17,Maharashtra,West,TV,29653,5,25,111198.75
4649,2023-07-07,West Bengal,East,Headphones,4997,1,20,3997.6000000000004
4650,2023-09-15,West Bengal,East,Mobile,3143,1,15,2671.5499999999997
4651,2023-11-24,West Bengal,East,Mobile,4797,1,0,4797.0
4652,2023-11-04,Tamil Nadu,South,Fan,28224,2,10,50803.200000000004
4653,2023-05-07,Uttar Pradesh,North,Smartphone,15450,4,10,55620.0
4654,2023-11-07,Tamil Nadu,South,AC,19857,4,20,63542.4
4655,2023-07-05,Uttar Pradesh,North,Smartphone,20732,4,5,78781.59999999999
4656,2023-09-26,Tamil Nadu,South,Laptop,11708,2,0,23416.0
4657,2023-11-10,Uttar Pradesh,North,Heater,4616,2,20,7385.6
4658,2023-10-17,Karnataka,South,AC,23592,4,20,75494.40000000001
4659,2023-04-05,Gujarat,West,Refrigerator,923,4,5,3507.3999999999996
4660,2023-09-12,Delhi,North,Winter Jacket,8133,1,0,8133.0
4661,2023-05-13,Tamil Nadu,South,AC,24182,5,25,90682.5
4662,2023-08-29,Uttar Pradesh,North,Heater,12744,1,20,10195.2
4663,2023-07-18,Tamil Nadu,South,Laptop,15925,2,20,25480.0
4664,2023-03-20,Karnataka,South,Laptop,14941,3,5,42581.85
4665,2023-07-07,Gujarat,West,Mixer,16897,4,10,60829.200000000004
4666,2023-12-03,West Bengal,East,Headphones,19513,3,20,46831.200000000004
4667,2023-06-01,Delhi,North,Smartphone,17319,3,5,49359.149999999994
4668,2023-01-19,Tamil Nadu,South,Fan,9620,2,15,16354.0
4669,2023-12-07,Karnataka,South,Laptop,25391,4,5,96485.79999999999
4670,2023-12-20,Delhi,North,Heater,22418,2,15,38110.6
4671,2023-06-18,West Bengal,East,Headphones,27958,2,20,44732.8
4672,2023-05-02,Tamil Nadu,South,Fan,24256,2,0,48512.0
4673,2023-10-24,Gujarat,West,Mixer,5007,1,0,5007.0
4674,2023-01-17,Uttar Pradesh,North,Smartphone,15118,2,10,27212.4
4675,2023-08-03,Gujarat,West,Refrigerator,20338,3,5,57963.299999999996
4676,2023-03-30,Tamil Nadu,South,AC,18991,4,15,64569.4
4677,2023-01-27,Karnataka,South,Fan,20979,1,15,17832.149999999998
4678,2023-03-12,Gujarat,West,Mixer,10032,4,20,32102.4
4679,2023-12-05,Tamil Nadu,South,Laptop,1366,1,20,1092.8
4680,2023-11-28,Gujarat,West,Refrigerator,19233,1,20,15386.400000000001
4681,2023-03-31,West Bengal,East,Headphones,1588,3,20,3811.2000000000003
4682,2023-06-18,Karnataka,South,Laptop,26033,5,20,104132.0
4683,2023-05-29,Maharashtra,West,TV,20587,4,20,65878.40000000001
4684,2023-05-30,Maharashtra,West,Mixer,15926,2,5,30259.399999999998
4685,2023-06-03,Maharashtra,West,Refrigerator,29996,4,10,107985.6
4686,2023-01-29,Gujarat,West,Mixer,896,3,15,2284.7999999999997
4687,2023-09-08,Maharashtra,West,TV,937,1,10,843.3000000000001
4688,2023-12-03,Uttar Pradesh,North,Heater,4710,3,5,13423.5
4689,2023-08-30,Maharashtra,West,TV,3613,4,0,14452.0
4690,2023-04-07,Maharashtra,West,Refrigerator,8898,2,10,16016.4
4691,2023-11-05,Maharashtra,West,Refrigerator,6818,2,15,11590.6
4692,2023-10-10,Tamil Nadu,South,Laptop,20206,3,20,48494.4
4693,2023-09-11,Delhi,North,Winter Jacket,3716,1,10,3344.4
4694,2023-02-17,Gujarat,West,Refrigerator,28314,1,0,28314.0
4695,2023-07-17,Gujarat,West,Refrigerator,17165,1,10,15448.5
4696,2023-12-26,Gujarat,West,Mixer,1162,4,5,4415.599999999999
4697,2023-07-19,Gujarat,West,TV,10700,2,15,18190.0
4698,2023-09-27,Maharashtra,West,Mixer,27509,1,5,26133.55
4699,2023-08-11,Gujarat,West,TV,29363,2,5,55789.7
4700,2023-08-17,Delhi,North,Heater,16314,3,20,39153.6
4701,2023-02-14,Maharashtra,West,Mixer,27779,4,10,100004.40000000001
4702,2023-08-01,Delhi,North,Smartphone,13196,3,20,31670.4
4703,2023-02-07,Delhi,North,Heater,3919,2,5,7446.099999999999
4704,2023-10-21,Delhi,North,Smartphone,28988,4,5,110154.4
4705,2023-05-30,Karnataka,South,Fan,9350,1,10,8415.0
4706,2023-01-22,West Bengal,East,Tablet,25205,2,25,37807.5
4707,2023-06-30,Uttar Pradesh,North,Winter Jacket,25063,1,20,20050.4
4708,2023-06-21,Tamil Nadu,South,AC,7410,4,15,25194.0
4709,2023-07-17,Uttar Pradesh,North,Smartphone,26703,4,0,106812.0
4710,2023-12-17,Gujarat,West,TV,12037,5,5,57175.75
4711,2023-05-21,Tamil Nadu,South,Laptop,17640,5,5,83790.0
4712,2023-05-01,Karnataka,South,AC,3466,3,5,9878.1
4713,2023-09-01,Delhi,North,Smartphone,9858,3,10,26616.600000000002
4714,2023-07-22,Delhi,North,Smartphone,14737,3,10,39789.9
4715,2023-08-13,Gujarat,West,TV,23035,2,20,36856.0
4716,2023-11-11,Delhi,North,Winter Jacket,4269,4,25,12807.0
4717,2023-09-27,West Bengal,East,Mobile,6348,1,20,5078.400000000001
4718,2023-02-13,Karnataka,South,AC,25154,1,20,20123.2
4719,2023-09-03,Maharashtra,West,Mixer,14855,2,15,25253.5
4720,2023-11-23,Tamil Nadu,South,Fan,17722,3,15,45191.1
4721,2023-03-31,Uttar Pradesh,North,Winter Jacket,27012,2,20,43219.200000000004
4722,2023-02-27,Tamil Nadu,South,Laptop,683,2,20,1092.8
4723,2023-02-21,Karnataka,South,AC,19193,1,20,15354.400000000001
4724,2023-08-30,West Bengal,East,Tablet,19723,3,15,50293.65
4725,2023-03-03,Uttar Pradesh,North,Smartphone,5559,3,0,16677.0
4726,2023-07-13,West Bengal,East,Headphones,22963,3,0,68889.0
4727,2023-11-05,Maharashtra,West,TV,5508,5,10,24786.0
4728,2023-04-23,Gujarat,West,Mixer,19090,3,5,54406.5
4729,2023-01-14,Maharashtra,West,Mixer,1279,4,25,3837.0
4730,2023-12-07,Maharashtra,West,Refrigerator,24098,2,0,48196.0
4731,2023-06-21,Maharashtra,West,TV,2241,2,5,4257.9
4732,2023-01-05,Maharashtra,West,Mixer,18698,3,10,50484.6
4733,2023-08-12,Karnataka,South,Laptop,678,2,10,1220.4
4734,2023-05-22,Karnataka,South,AC,1225,1,5,1163.75
4735,2023-01-08,Gujarat,West,Mixer,21832,4,10,78595.2
4736,2023-02-14,Delhi,North,Smartphone,17196,2,5,32672.399999999998
4737,2023-07-04,Gujarat,West,Mixer,3714,4,10,13370.4
4738,2023-09-02,Karnataka,South,Fan,25730,4,10,92628.0
4739,2023-01-06,Tamil Nadu,South,Laptop,29966,4,15,101884.4
4740,2023-02-06,West Bengal,East,Mobile,22449,1,20,17959.2
4741,2023-11-29,Tamil Nadu,South,Fan,6213,4,20,19881.600000000002
4742,2023-10-08,Tamil Nadu,South,Laptop,10992,5,15,46716.0
4743,2023-04-09,Tamil Nadu,South,Fan,24683,4,10,88858.8
4744,2023-06-26,West Bengal,East,Headphones,2423,1,20,1938.4
4745,2023-05-26,Gujarat,West,TV,26730,4,15,90882.0
4746,2023-11-26,Uttar Pradesh,North,Smartphone,10442,5,20,41768.0
4747,2023-11-21,West Bengal,East,Mobile,29088,4,0,116352.0
4748,2023-03-11,Gujarat,West,Mixer,15460,5,10,69570.0
4749,2023-05-29,Delhi,North,Winter Jacket,8855,1,20,7084.0
4750,2023-01-26,West Bengal,East,Headphones,12646,2,0,25292.0
4751,2023-08-03,West Bengal,East,Mobile,21767,2,0,43534.0
4752,2023-07-04,West Bengal,East,Headphones,1109,2,15,1885.3
4753,2023-06-24,Tamil Nadu,South,Fan,28847,4,25,86541.0
4754,2023-06-12,Delhi,North,Smartphone,13118,1,10,11806.2
4755,2023-02-27,Gujarat,West,TV,16613,3,0,49839.0
4756,2023-05-17,Uttar Pradesh,North,Heater,14339,3,0,43017.0
4757,2023-08-28,Tamil Nadu,South,Laptop,16146,1,20,12916.800000000001
4758,2023-04-18,Karnataka,South,AC,1614,2,5,3066.6
4759,2023-12-03,Gujarat,West,TV,11663,4,5,44319.4
4760,2023-05-27,Maharashtra,West,Refrigerator,2620,2,25,3930.0
4761,2023-11-07,Tamil Nadu,South,Laptop,8819,2,10,15874.2
4762,2023-01-04,Maharashtra,West,TV,16990,3,20,40776.0
4763,2023-03-05,Delhi,North,Heater,4399,2,25,6598.5
4764,2023-04-03,Karnataka,South,Fan,5385,1,0,5385.0
4765,2023-07-07,Karnataka,South,Fan,2722,2,0,5444.0
4766,2023-02-25,West Bengal,East,Headphones,5939,3,10,16035.300000000001
4767,2023-04-28,Tamil Nadu,South,Fan,4149,3,0,12447.0
4768,2023-03-10,Gujarat,West,TV,12175,1,5,11566.25
4769,2023-12-01,Delhi,North,Smartphone,23788,2,10,42818.4
4770,2023-08-29,Delhi,North,Heater,4086,2,10,7354.8
4771,2023-04-25,Maharashtra,West,Refrigerator,8972,3,15,22878.6
4772,2023-08-23,Delhi,North,Winter Jacket,26412,1,0,26412.0
4773,2023-10-30,West Bengal,East,Mobile,22449,3,10,60612.3
4774,2023-05-19,Karnataka,South,Laptop,18141,4,5,68935.8
4775,2023-02-27,Uttar Pradesh,North,Winter Jacket,13434,4,20,42988.8
4776,2023-11-30,Tamil Nadu,South,AC,13030,2,10,23454.0
4777,2023-03-08,Tamil Nadu,South,Fan,7208,3,5,20542.8
4778,2023-01-14,Tamil Nadu,South,AC,5870,3,10,15849.0
4779,2023-07-29,Uttar Pradesh,North,Winter Jacket,16609,4,15,56470.6
4780,2023-12-03,Gujarat,West,TV,28832,3,15,73521.59999999999
4781,2023-11-17,Delhi,North,Smartphone,2269,3,10,6126.3
4782,2023-08-03,Karnataka,South,AC,23021,3,20,55250.4
4783,2023-09-13,Karnataka,South,Laptop,27103,1,0,27103.0
4784,2023-03-17,Uttar Pradesh,North,Winter Jacket,18830,2,20,30128.0
4785,2023-05-27,Tamil Nadu,South,AC,21614,3,20,51873.600000000006
4786,2023-04-16,Delhi,North,Heater,14115,5,15,59988.75
4787,2023-01-10,Maharashtra,West,Refrigerator,18729,4,5,71170.2
4788,2023-09-14,Maharashtra,West,Refrigerator,21888,4,15,74419.2
4789,2023-03-21,Delhi,North,Winter Jacket,2610,3,20,6264.0
4790,2023-02-10,West Bengal,East,Headphones,885,3,20,2124.0
4791,2023-03-26,Delhi,North,Heater,14814,4,15,50367.6
4792,2023-04-13,Gujarat,West,TV,4835,1,10,4351.5
4793,2023-01-11,Delhi,North,Winter Jacket,13129,2,20,21006.4
4794,2023-01-05,Delhi,North,Heater,20207,4,5,76786.59999999999
4795,2023-12-02,Gujarat,West,TV,3293,5,15,13995.25
4796,2023-01-18,Gujarat,West,Refrigerator,10017,3,0,30051.0
4797,2023-11-26,Uttar Pradesh,North,Winter Jacket,7441,4,5,28275.8
4798,2023-09-18,West Bengal,East,Tablet,20646,3,20,49550.4
4799,2023-01-24,West Bengal,East,Mobile,18613,1,15,15821.05
4800,2023-11-11,West Bengal,East,Mobile,27883,2,15,47401.1
4801,2023-04-25,West Bengal,East,Headphones,20190,2,15,34323.0
4802,2023-10-18,Maharashtra,West,Mixer,8984,1,10,8085.6
4803,2023-10-20,Gujarat,West,TV,7886,3,15,20109.3
4804,2023-12-13,Maharashtra,West,Refrigerator,3947,3,5,11248.949999999999
4805,2023-11-29,Delhi,North,Heater,22639,3,20,54333.600000000006
4806,2023-11-03,Karnataka,South,Fan,25313,1,0,25313.0
4807,2023-06-16,Maharashtra,West,Mixer,10515,4,5,39957.0
4808,2023-02-02,Karnataka,South,Laptop,7818,4,15,26581.2
4809,2023-09-08,Tamil Nadu,South,Laptop,15104,1,20,12083.2
4810,2023-10-09,Uttar Pradesh,North,Heater,14496,2,0,28992.0
4811,2023-07-23,Gujarat,West,TV,7342,4,20,23494.4
4812,2023-04-06,Maharashtra,West,Mixer,21033,2,5,39962.7
4813,2023-07-28,Maharashtra,West,Mixer,1867,3,20,4480.8
4814,2023-11-16,West Bengal,East,Mobile,7408,1,10,6667.2
4815,2023-11-28,Uttar Pradesh,North,Smartphone,2432,2,5,4620.8
4816,2023-09-23,Uttar Pradesh,North,Winter Jacket,18393,2,10,33107.4
4817,2023-10-20,Delhi,North,Winter Jacket,1777,3,20,4264.8
4818,2023-10-01,Tamil Nadu,South,Fan,21445,4,25,64335.0
4819,2023-12-21,Gujarat,West,TV,6936,4,20,22195.2
4820,2023-10-17,Uttar Pradesh,North,Heater,19635,2,10,35343.0
4821,2023-11-30,Maharashtra,West,Refrigerator,5249,4,15,17846.6
4822,2023-05-24,Uttar Pradesh,North,Winter Jacket,9554,1,15,8120.9
4823,2023-07-02,Delhi,North,Smartphone,2934,4,15,9975.6
4824,2023-07-02,Delhi,North,Smartphone,6693,2,10,12047.4
4825,2023-07-10,Tamil Nadu,South,Laptop,20762,3,15,52943.1
4826,2023-03-13,Uttar Pradesh,North,Winter Jacket,12649,3,10,34152.3
4827,2023-06-07,Karnataka,South,Laptop,27289,3,10,73680.3
4828,2023-04-18,Tamil Nadu,South,Laptop,3167,1,10,2850.3
4829,2023-09-25,West Bengal,East,Tablet,4042,2,0,8084.0
4830,2023-09-21,Delhi,North,Winter Jacket,28728,2,0,57456.0
4831,2023-04-29,Delhi,North,Winter Jacket,24520,3,10,66204.0
4832,2023-03-23,Delhi,North,Heater,26843,4,0,107372.0
4833,2023-07-28,Karnataka,South,Laptop,5127,4,0,20508.0
4834,2023-01-25,Gujarat,West,Mixer,14886,2,0,29772.0
4835,2023-06-09,Tamil Nadu,South,Fan,27729,3,0,83187.0
4836,2023-12-07,Karnataka,South,Fan,24624,1,10,22161.600000000002
4837,2023-09-04,West Bengal,East,Mobile,8101,2,10,14581.800000000001
4838,2023-10-14,Uttar Pradesh,North,Smartphone,9231,2,10,16615.8
4839,2023-03-17,Maharashtra,West,Mixer,2276,1,10,2048.4
4840,2023-05-10,Karnataka,South,Laptop,20628,1,20,16502.4
4841,2023-04-09,West Bengal,East,Mobile,10366,4,10,37317.6
4842,2023-09-02,Karnataka,South,Fan,5237,4,10,18853.2
4843,2023-04-30,Uttar Pradesh,North,Heater,15394,3,15,39254.7
4844,2023-01-22,Uttar Pradesh,North,Winter Jacket,13665,2,25,20497.5
4845,2023-03-11,Gujarat,West,Mixer,8214,2,10,14785.2
4846,2023-08-07,West Bengal,East,Tablet,7059,4,20,22588.800000000003
4847,2023-10-30,West Bengal,East,Headphones,16489,1,10,14840.1
