order_id,order_date,state,region,product_name,price,quantity,discount,revenue,month,cost,profit
4948,2023-06-21,Uttar Pradesh,North,Smartphone,26257,3,10,70893.90000000001,6,18379.899999999998,23631.300000000007
4949,2023-03-07,Gujarat,West,Refrigerator,1839,1,20,1471.2,3,1287.3,551.7
4950,2023-10-07,Delhi,North,Winter Jacket,14943,2,5,28391.699999999997,10,10460.099999999999,8965.800000000003
4951,2023-10-21,Gujarat,West,Mixer,12228,5,15,51969.0,10,8559.6,18342.0
4952,2023-07-27,West Bengal,East,Tablet,5053,1,5,4800.349999999999,7,3537.1,1515.9
4953,2023-05-08,Tamil Nadu,South,AC,27631,2,15,46972.7,5,19341.699999999997,16578.600000000006
4954,2023-09-25,Maharashtra,West,Refrigerator,25409,2,10,45736.2,9,17786.3,15245.400000000001
4955,2023-12-10,Karnataka,South,Fan,9057,5,25,33963.75,12,6339.9,13585.500000000002
4956,2023-06-07,Uttar Pradesh,North,Heater,27123,2,20,43396.8,6,18986.1,16273.800000000003
4957,2023-03-23,Tamil Nadu,South,Laptop,27808,3,15,70910.4,3,19465.6,25027.200000000004
4958,2023-06-16,Karnataka,South,Fan,22093,2,5,41976.7,6,15465.099999999999,13255.800000000003
4959,2023-05-14,Uttar Pradesh,North,Smartphone,24182,4,15,82218.8,5,16927.399999999998,29018.40000000001
4960,2023-12-10,Tamil Nadu,South,Fan,19365,2,25,29047.5,12,13555.5,11619.0
4961,2023-02-17,Maharashtra,West,Refrigerator,26545,1,20,21236.0,2,18581.5,7963.5
4962,2023-05-06,West Bengal,East,Mobile,23401,3,15,59672.55,5,16380.699999999999,21060.9
4963,2023-05-12,Delhi,North,Winter Jacket,27769,4,15,94414.6,5,19438.3,33322.8
4964,2023-03-02,Delhi,North,Smartphone,4889,2,10,8800.2,3,3422.2999999999997,2933.4000000000005
4965,2023-04-29,Karnataka,South,AC,21191,4,10,76287.6,4,14833.699999999999,25429.200000000004
4966,2023-04-13,Maharashtra,West,Refrigerator,15289,1,0,15289.0,4,10702.3,4586.700000000001
4967,2023-10-13,Uttar Pradesh,North,Smartphone,4592,1,20,3673.6,10,3214.3999999999996,1377.6000000000004
4968,2023-10-15,Maharashtra,West,TV,20543,5,5,97579.25,10,14380.099999999999,30814.500000000007
4969,2023-05-17,Gujarat,West,TV,26334,2,15,44767.8,5,18433.8,15800.400000000001
4970,2023-11-24,Tamil Nadu,South,Laptop,28523,1,5,27096.85,11,19966.1,8556.900000000001
4971,2023-03-31,West Bengal,East,Tablet,21536,4,20,68915.2,3,15075.199999999999,25843.200000000004
4972,2023-07-18,Uttar Pradesh,North,Winter Jacket,16645,3,10,44941.5,7,11651.5,14980.5
4973,2023-07-16,Tamil Nadu,South,AC,17370,4,20,55584.0,7,12159.0,20844.0
4974,2023-08-28,Delhi,North,Heater,27278,3,20,65467.2,8,19094.6,24550.200000000004
4975,2023-07-20,Gujarat,West,Mixer,17503,2,10,31505.4,7,12252.099999999999,10501.800000000003
4976,2023-09-09,Delhi,North,Heater,3200,2,10,5760.0,9,2240.0,1920.0
4977,2023-12-30,Tamil Nadu,South,Fan,22415,2,15,38105.5,12,15690.499999999998,13449.000000000004
4978,2023-05-14,Tamil Nadu,South,Laptop,25605,4,20,81936.0,5,17923.5,30726.0
4979,2023-12-17,Uttar Pradesh,North,Winter Jacket,8535,5,5,40541.25,12,5974.5,12802.5
4980,2023-03-20,Delhi,North,Winter Jacket,29118,3,20,69883.2,3,20382.6,26206.200000000004
4981,2023-11-04,Tamil Nadu,South,AC,14129,5,10,63580.5,11,9890.3,21193.500000000004
4982,2023-01-18,Gujarat,West,Refrigerator,17260,1,10,15534.0,1,12082.0,5178.0
4983,2023-10-09,Karnataka,South,AC,5066,4,15,17224.399999999998,10,3546.2,6079.200000000001
4984,2023-03-23,West Bengal,East,Mobile,16356,2,0,32712.0,3,11449.199999999999,9813.600000000002
4985,2023-07-29,Maharashtra,West,Refrigerator,15657,3,5,44622.45,7,10959.9,14091.300000000001
4986,2023-09-22,Maharashtra,West,TV,17514,1,15,14886.9,9,12259.8,5254.200000000001
4987,2023-04-03,Uttar Pradesh,North,Winter Jacket,16518,2,0,33036.0,4,11562.599999999999,9910.800000000003
4988,2023-06-28,Delhi,North,Winter Jacket,1450,4,5,5510.0,6,1014.9999999999999,1740.0000000000005
4989,2023-03-02,Karnataka,South,Laptop,4157,2,0,8314.0,3,2909.8999999999996,2494.2000000000007
4990,2023-05-16,Delhi,North,Winter Jacket,12994,4,0,51976.0,5,9095.8,15592.800000000003
4991,2023-01-16,Maharashtra,West,Mixer,17779,3,20,42669.600000000006,1,12445.3,16001.100000000002
4992,2023-12-24,West Bengal,East,Headphones,6328,5,20,25312.0,12,4429.599999999999,9492.000000000004
4993,2023-08-07,West Bengal,East,Mobile,4413,2,15,7502.099999999999,8,3089.1,2647.8
4994,2023-02-19,West Bengal,East,Headphones,17715,3,20,42516.0,2,12400.5,15943.5
4995,2023-02-08,Gujarat,West,TV,7294,1,5,6929.299999999999,2,5105.799999999999,2188.2000000000007
4996,2023-09-12,Karnataka,South,Fan,25498,1,0,25498.0,9,17848.6,7649.4000000000015
4997,2023-04-08,Tamil Nadu,South,AC,10491,5,20,41964.0,4,7343.7,15736.5
4998,2023-12-13,Delhi,North,Winter Jacket,25071,4,15,85241.4,12,17549.699999999997,30085.20000000001
4999,2023-08-23,West Bengal,East,Tablet,21228,2,5,40333.2,8,14859.599999999999,12736.800000000003
5000,2023-01-22,Tamil Nadu,South,Laptop,4819,3,20,11565.6,1,3373.2999999999997,4337.1
5001,2023-09-01,Tamil Nadu,South,Fan,14765,2,5,28053.5,9,10335.5,8859.0
5002,2023-06-10,Karnataka,South,Fan,27760,5,25,104100.0,6,19432.0,41640.0
5003,2023-02-25,Maharashtra,West,Refrigerator,7207,5,10,32431.5,2,5044.9,10810.500000000002
5004,2023-04-01,Karnataka,South,Laptop,13271,2,10,23887.8,4,9289.699999999999,7962.600000000002
5005,2023-02-02,Gujarat,West,TV,20303,4,10,73090.8,2,14212.099999999999,24363.600000000006
5006,2023-08-08,West Bengal,East,Headphones,21820,3,15,55641.0,8,15273.999999999998,19638.000000000007
5007,2023-07-24,Delhi,North,Winter Jacket,16977,4,5,64512.6,7,11883.9,20372.4
5008,2023-12-12,Uttar Pradesh,North,Heater,27929,3,10,75408.3,12,19550.3,25136.100000000002
5009,2023-10-18,Maharashtra,West,Refrigerator,16063,4,0,64252.0,10,11244.099999999999,19275.600000000006
5010,2023-03-12,Maharashtra,West,Refrigerator,19736,3,10,53287.2,3,13815.199999999999,17762.4
5011,2023-06-11,Gujarat,West,Mixer,15495,5,20,61980.0,6,10846.5,23242.5
5012,2023-08-13,Delhi,North,Winter Jacket,23116,5,5,109801.0,8,16181.199999999999,34674.00000000001
5013,2023-10-28,West Bengal,East,Mobile,29621,5,25,111078.75,10,20734.699999999997,44431.500000000015
5014,2023-04-04,Tamil Nadu,South,Laptop,27199,2,15,46238.3,4,19039.3,16319.400000000001
5015,2023-10-23,Uttar Pradesh,North,Winter Jacket,11631,4,5,44197.8,10,8141.7,13957.2
5016,2023-04-04,Karnataka,South,Laptop,10358,2,20,16572.8,4,7250.599999999999,6214.800000000001
5017,2023-02-11,Uttar Pradesh,North,Smartphone,16638,5,15,70711.5,2,11646.599999999999,24957.000000000007
5018,2023-06-23,West Bengal,East,Headphones,11496,2,5,21842.4,6,8047.2,6897.6
5019,2023-05-29,Karnataka,South,Laptop,5724,3,15,14596.2,5,4006.7999999999997,5151.6
5020,2023-11-21,West Bengal,East,Tablet,27138,1,5,25781.1,11,18996.6,8141.4000000000015
5021,2023-03-09,Delhi,North,Heater,12686,1,5,12051.7,3,8880.199999999999,3805.800000000001
5022,2023-03-12,Gujarat,West,Refrigerator,11970,5,20,47880.0,3,8379.0,17955.0
5023,2023-05-25,Uttar Pradesh,North,Smartphone,23197,4,5,88148.59999999999,5,16237.9,27836.4
5024,2023-07-13,Uttar Pradesh,North,Smartphone,19870,2,5,37753.0,7,13909.0,11922.0
5025,2023-01-05,Delhi,North,Smartphone,16657,4,0,66628.0,1,11659.9,19988.4
5026,2023-08-13,West Bengal,East,Mobile,24355,5,5,115686.25,8,17048.5,36532.5
5027,2023-02-14,West Bengal,East,Mobile,3487,1,20,2789.6000000000004,2,2440.8999999999996,1046.1000000000004
5028,2023-04-04,Karnataka,South,Laptop,24495,3,15,62462.25,4,17146.5,22045.5
5029,2023-12-22,Maharashtra,West,Refrigerator,17752,3,0,53256.0,12,12426.4,15976.800000000001
5030,2023-01-13,Tamil Nadu,South,Fan,29562,2,0,59124.0,1,20693.399999999998,17737.200000000004
5031,2023-03-26,Karnataka,South,Laptop,17556,3,25,39501.0,3,12289.199999999999,15800.400000000003
5032,2023-09-21,Maharashtra,West,Refrigerator,6414,2,5,12186.6,9,4489.799999999999,3848.4000000000015
5033,2023-02-03,Delhi,North,Winter Jacket,2646,2,10,4762.8,2,1852.1999999999998,1587.6000000000004
5034,2023-03-10,Gujarat,West,Mixer,10889,2,0,21778.0,3,7622.299999999999,6533.4000000000015
5035,2023-01-09,Gujarat,West,Mixer,23173,3,0,69519.0,1,16221.099999999999,20855.700000000004
5036,2023-12-26,West Bengal,East,Tablet,8260,3,10,22302.0,12,5782.0,7434.0
5037,2023-10-29,Gujarat,West,Refrigerator,5525,4,5,20995.0,10,3867.4999999999995,6630.000000000002
5038,2023-10-12,Delhi,North,Winter Jacket,14454,3,5,41193.9,10,10117.8,13008.600000000002
5039,2023-10-26,Karnataka,South,Fan,28904,2,15,49136.8,10,20232.8,17342.4
5040,2023-11-01,Karnataka,South,Fan,8535,3,15,21764.25,11,5974.5,7681.5
5041,2023-03-10,West Bengal,East,Headphones,27117,1,0,27117.0,3,18981.899999999998,8135.100000000002
5042,2023-06-08,West Bengal,East,Mobile,13238,2,0,26476.0,6,9266.599999999999,7942.800000000003
5043,2023-12-31,Maharashtra,West,TV,12485,3,5,35582.25,12,8739.5,11236.5
5044,2023-09-15,West Bengal,East,Mobile,6268,1,10,5641.2,9,4387.599999999999,1880.4000000000005
5045,2023-08-09,Tamil Nadu,South,Fan,12182,3,0,36546.0,8,8527.4,10963.800000000001
5046,2023-10-15,Delhi,North,Winter Jacket,10211,3,15,26038.05,10,7147.7,9189.900000000001
5047,2023-10-25,Gujarat,West,Refrigerator,7594,3,15,19364.7,10,5315.799999999999,6834.600000000002
5048,2023-12-04,Maharashtra,West,TV,15215,4,10,54774.0,12,10650.5,18258.0
5049,2023-12-05,Maharashtra,West,Mixer,9575,4,20,30640.0,12,6702.5,11490.0
5050,2023-12-30,Delhi,North,Heater,10776,2,10,19396.8,12,7543.2,6465.6
5051,2023-12-19,Uttar Pradesh,North,Smartphone,27145,1,20,21716.0,12,19001.5,8143.5
5052,2023-08-17,Uttar Pradesh,North,Smartphone,5156,2,15,8765.199999999999,8,3609.2,3093.6000000000004
5053,2023-04-30,Maharashtra,West,Refrigerator,27244,2,20,43590.4,4,19070.8,16346.400000000001
5054,2023-10-06,Gujarat,West,TV,20252,2,15,34428.4,10,14176.4,12151.2
5055,2023-02-09,Maharashtra,West,Refrigerator,11643,2,15,19793.1,2,8150.099999999999,6985.800000000001
5056,2023-09-05,Gujarat,West,Refrigerator,3962,4,20,12678.4,9,2773.3999999999996,4754.4000000000015
5057,2023-12-17,Tamil Nadu,South,Fan,12281,5,5,58334.75,12,8596.699999999999,18421.500000000007
5058,2023-12-15,Delhi,North,Smartphone,28598,1,0,28598.0,12,20018.6,8579.400000000001
5059,2023-04-07,Uttar Pradesh,North,Winter Jacket,7099,4,5,26976.199999999997,4,4969.299999999999,8518.800000000003
5060,2023-11-04,Uttar Pradesh,North,Heater,19251,3,15,49090.05,11,13475.699999999999,17325.9
5061,2023-07-08,Tamil Nadu,South,AC,13433,2,20,21492.800000000003,7,9403.099999999999,8059.800000000003
5062,2023-06-18,Delhi,North,Heater,24621,4,5,93559.8,6,17234.699999999997,29545.20000000001
5063,2023-12-03,Maharashtra,West,Mixer,9639,2,5,18314.1,12,6747.299999999999,5783.4000000000015
5064,2023-05-09,Tamil Nadu,South,Fan,7477,4,5,28412.6,5,5233.9,8972.400000000001
5065,2023-02-03,Karnataka,South,Fan,2740,1,15,2329.0,2,1917.9999999999998,822.0000000000002
5066,2023-04-11,Uttar Pradesh,North,Winter Jacket,17706,4,20,56659.2,4,12394.199999999999,21247.200000000004
5067,2023-04-11,West Bengal,East,Tablet,26651,2,10,47971.8,4,18655.699999999997,15990.600000000006
5068,2023-08-16,Gujarat,West,Refrigerator,2867,3,10,7740.900000000001,8,2006.8999999999999,2580.3
5069,2023-04-21,Uttar Pradesh,North,Winter Jacket,20309,1,0,20309.0,4,14216.3,6092.700000000001
5070,2023-01-16,Delhi,North,Winter Jacket,21789,4,15,74082.59999999999,1,15252.3,26146.800000000003
5071,2023-05-07,Karnataka,South,AC,2741,5,10,12334.5,5,1918.6999999999998,4111.500000000001
5072,2023-11-04,West Bengal,East,Headphones,19367,3,15,49385.85,11,13556.9,17430.300000000003
5073,2023-10-04,Tamil Nadu,South,Fan,28612,1,15,24320.2,10,20028.399999999998,8583.600000000002
5074,2023-12-02,Tamil Nadu,South,Laptop,23040,2,20,36864.0,12,16127.999999999998,13824.000000000004
5075,2023-05-19,Maharashtra,West,Mixer,12835,2,10,23103.0,5,8984.5,7701.0
5076,2023-09-12,Karnataka,South,AC,2884,4,0,11536.0,9,2018.8,3460.8
5077,2023-07-31,Delhi,North,Heater,13349,2,10,24028.2,7,9344.3,8009.4000000000015
5078,2023-09-12,Gujarat,West,Mixer,10307,2,0,20614.0,9,7214.9,6184.200000000001
5079,2023-01-28,Karnataka,South,Fan,24454,5,5,116156.5,1,17117.8,36681.0
5080,2023-12-04,Gujarat,West,TV,26512,2,0,53024.0,12,18558.399999999998,15907.200000000004
5081,2023-01-18,Delhi,North,Winter Jacket,22508,2,0,45016.0,1,15755.599999999999,13504.800000000003
5082,2023-01-30,Maharashtra,West,Refrigerator,24592,1,10,22132.8,1,17214.399999999998,7377.600000000002
5083,2023-11-17,Uttar Pradesh,North,Heater,26811,1,20,21448.800000000003,11,18767.699999999997,8043.300000000003
5084,2023-06-03,Gujarat,West,Refrigerator,2431,4,20,7779.200000000001,6,1701.6999999999998,2917.2000000000007
5085,2023-07-29,Uttar Pradesh,North,Winter Jacket,17565,5,25,65868.75,7,12295.5,26347.5
5086,2023-07-14,West Bengal,East,Mobile,4604,1,0,4604.0,7,3222.7999999999997,1381.2000000000003
5087,2023-06-23,Uttar Pradesh,North,Winter Jacket,10384,2,5,19729.6,6,7268.799999999999,6230.4000000000015
5088,2023-04-19,Maharashtra,West,Mixer,14759,1,20,11807.2,4,10331.3,4427.700000000001
5089,2023-09-14,Tamil Nadu,South,AC,6920,3,20,16608.0,9,4844.0,6228.0
5090,2023-03-23,West Bengal,East,Tablet,19715,1,5,18729.25,3,13800.5,5914.5
5091,2023-05-27,Gujarat,West,TV,20549,3,20,49317.600000000006,5,14384.3,18494.100000000002
5092,2023-04-06,Uttar Pradesh,North,Smartphone,26329,4,5,100050.2,4,18430.3,31594.800000000003
5093,2023-12-12,Tamil Nadu,South,Laptop,13327,3,15,33983.85,12,9328.9,11994.300000000001
5094,2023-01-14,Uttar Pradesh,North,Winter Jacket,23021,4,5,87479.8,1,16114.699999999999,27625.200000000004
5095,2023-07-20,Maharashtra,West,TV,8793,4,10,31654.8,7,6155.099999999999,10551.600000000002
5096,2023-09-24,West Bengal,East,Headphones,27201,4,10,97923.6,9,19040.699999999997,32641.20000000001
5097,2023-03-20,Karnataka,South,AC,17840,2,10,32112.0,3,12488.0,10704.0
5098,2023-01-07,Delhi,North,Heater,6558,3,15,16722.899999999998,1,4590.599999999999,5902.200000000002
5099,2023-11-14,Uttar Pradesh,North,Smartphone,25495,4,20,81584.0,11,17846.5,30594.0
5100,2023-09-04,Delhi,North,Smartphone,15710,2,0,31420.0,9,10997.0,9426.0
5101,2023-09-22,Tamil Nadu,South,AC,11449,3,10,30912.3,9,8014.299999999999,10304.100000000002
5102,2023-08-31,Tamil Nadu,South,AC,18323,2,5,34813.7,8,12826.099999999999,10993.800000000003
5103,2023-02-03,Karnataka,South,Laptop,8491,4,10,30567.6,2,5943.7,10189.2
5104,2023-06-05,West Bengal,East,Headphones,13124,1,10,11811.6,6,9186.8,3937.2000000000007
5105,2023-12-25,Maharashtra,West,Mixer,27857,2,0,55714.0,12,19499.899999999998,16714.200000000004
5106,2023-11-03,Gujarat,West,TV,29867,4,0,119468.0,11,20906.899999999998,35840.40000000001
5107,2023-01-06,Uttar Pradesh,North,Smartphone,5519,2,15,9382.3,1,3863.2999999999997,3311.4000000000005
5108,2023-03-22,Tamil Nadu,South,Fan,18170,2,5,34523.0,3,12719.0,10902.0
5109,2023-08-16,Maharashtra,West,Refrigerator,25790,1,10,23211.0,8,18053.0,7737.0
5110,2023-12-09,Gujarat,West,TV,16890,5,15,71782.5,12,11823.0,25335.0
5111,2023-01-23,Gujarat,West,TV,26761,4,20,85635.20000000001,1,18732.699999999997,32113.20000000001
5112,2023-11-16,Gujarat,West,Refrigerator,9551,3,10,25787.7,11,6685.7,8595.900000000001
5113,2023-08-26,Karnataka,South,AC,23290,3,5,66376.5,8,16302.999999999998,20961.000000000007
5114,2023-02-12,Gujarat,West,Refrigerator,10904,5,20,43616.0,2,7632.799999999999,16356.000000000004
5115,2023-05-21,Karnataka,South,Laptop,1633,3,15,4164.15,5,1143.1,1469.7000000000003
5116,2023-12-30,Karnataka,South,AC,9807,5,25,36776.25,12,6864.9,14710.500000000002
5117,2023-08-02,Tamil Nadu,South,Laptop,28455,2,20,45528.0,8,19918.5,17073.0
5118,2023-09-14,Gujarat,West,TV,4793,1,15,4074.05,9,3355.1,1437.9
5119,2023-10-01,Uttar Pradesh,North,Winter Jacket,5926,5,15,25185.5,10,4148.2,8889.0
5120,2023-04-17,West Bengal,East,Tablet,21567,2,15,36663.9,4,15096.9,12940.2
5121,2023-07-17,Tamil Nadu,South,Laptop,13828,4,15,47015.2,7,9679.599999999999,16593.600000000006
5122,2023-07-29,Karnataka,South,Fan,24156,2,10,43480.8,7,16909.2,14493.599999999999
5123,2023-05-22,Uttar Pradesh,North,Winter Jacket,20598,3,0,61794.0,5,14418.599999999999,18538.200000000004
5124,2023-06-13,Delhi,North,Winter Jacket,19769,4,15,67214.59999999999,6,13838.3,23722.800000000003
5125,2023-08-18,Karnataka,South,Fan,20311,3,5,57886.35,8,14217.699999999999,18279.9
5126,2023-09-10,Gujarat,West,Refrigerator,6457,2,15,10976.9,9,4519.9,3874.2000000000007
5127,2023-04-09,Maharashtra,West,Mixer,27570,5,5,130957.5,4,19299.0,41355.0
5128,2023-02-01,Maharashtra,West,TV,15631,4,20,50019.2,2,10941.699999999999,18757.200000000004
5129,2023-06-11,West Bengal,East,Mobile,6567,3,15,16745.85,6,4596.9,5910.300000000001
5130,2023-12-22,Tamil Nadu,South,Fan,11831,3,5,33718.35,12,8281.699999999999,10647.900000000003
5131,2023-11-13,Delhi,North,Smartphone,24610,4,15,83674.0,11,17227.0,29532.0
5132,2023-07-22,Delhi,North,Winter Jacket,15984,4,25,47952.0,7,11188.8,19180.800000000003
5133,2023-12-30,Tamil Nadu,South,AC,8955,5,10,40297.5,12,6268.5,13432.5
5134,2023-05-11,Delhi,North,Smartphone,19808,2,10,35654.4,5,13865.599999999999,11884.800000000003
5135,2023-05-10,Karnataka,South,Fan,15109,2,20,24174.4,5,10576.3,9065.400000000001
5136,2023-07-24,Tamil Nadu,South,Fan,17329,2,15,29459.3,7,12130.3,10397.400000000001
5137,2023-09-28,West Bengal,East,Mobile,23485,1,0,23485.0,9,16439.5,7045.5
5138,2023-01-24,Uttar Pradesh,North,Heater,4767,1,5,4528.65,1,3336.8999999999996,1430.1000000000004
5139,2023-11-05,Delhi,North,Heater,10687,4,10,38473.2,11,7480.9,12824.400000000001
5140,2023-05-04,Karnataka,South,Fan,16669,2,0,33338.0,5,11668.3,10001.400000000001
5141,2023-02-14,Maharashtra,West,Refrigerator,29791,2,5,56602.899999999994,2,20853.699999999997,17874.600000000006
5142,2023-01-07,West Bengal,East,Mobile,1891,5,15,8036.75,1,1323.6999999999998,2836.500000000001
5143,2023-08-08,Maharashtra,West,TV,1064,3,5,3032.3999999999996,8,744.8,957.6000000000001
5144,2023-11-17,Gujarat,West,Refrigerator,16883,4,10,60778.8,11,11818.099999999999,20259.600000000006
5145,2023-12-26,Delhi,North,Winter Jacket,7082,2,20,11331.2,12,4957.4,4249.200000000001
5146,2023-03-14,Maharashtra,West,Refrigerator,27911,3,5,79546.34999999999,3,19537.699999999997,25119.90000000001
5147,2023-11-30,Delhi,North,Winter Jacket,17233,2,20,27572.800000000003,11,12063.099999999999,10339.800000000003
5148,2023-09-22,Delhi,North,Smartphone,26749,1,0,26749.0,9,18724.3,8024.700000000001
5149,2023-04-17,Maharashtra,West,Mixer,1369,1,0,1369.0,4,958.3,410.70000000000005
5150,2023-01-27,Tamil Nadu,South,Laptop,27366,2,0,54732.0,1,19156.199999999997,16419.600000000006
5151,2023-10-10,Gujarat,West,Mixer,15905,3,20,38172.0,10,11133.5,14314.5
5152,2023-08-29,West Bengal,East,Mobile,20672,1,10,18604.8,8,14470.4,6201.6
5153,2023-07-12,Delhi,North,Winter Jacket,3677,4,10,13237.2,7,2573.8999999999996,4412.4000000000015
5154,2023-05-29,Tamil Nadu,South,Fan,23294,1,0,23294.0,5,16305.8,6988.200000000001
5155,2023-03-08,Delhi,North,Smartphone,4184,1,0,4184.0,3,2928.7999999999997,1255.2000000000003
5156,2023-08-31,West Bengal,East,Headphones,5003,4,15,17010.2,8,3502.1,6003.6
5157,2023-07-29,Delhi,North,Smartphone,14759,4,5,56084.2,7,10331.3,17710.800000000003
5158,2023-08-01,Gujarat,West,Mixer,14568,3,10,39333.6,8,10197.599999999999,13111.200000000004
5159,2023-01-31,Karnataka,South,AC,16425,3,15,41883.75,1,11497.5,14782.5
5160,2023-09-30,West Bengal,East,Tablet,23093,5,25,86598.75,9,16165.099999999999,34639.50000000001
5161,2023-01-15,Delhi,North,Heater,3071,3,5,8752.35,1,2149.7,2763.9000000000005
5162,2023-02-23,Delhi,North,Winter Jacket,17194,3,0,51582.0,2,12035.8,15474.600000000002
5163,2023-07-16,Karnataka,South,AC,27055,5,15,114983.75,7,18938.5,40582.5
5164,2023-02-22,Gujarat,West,TV,13290,1,20,10632.0,2,9303.0,3987.0
5165,2023-05-02,Gujarat,West,TV,20047,2,5,38089.3,5,14032.9,12028.2
5166,2023-09-14,West Bengal,East,Mobile,18490,3,0,55470.0,9,12943.0,16641.0
5167,2023-02-14,Uttar Pradesh,North,Winter Jacket,18633,4,0,74532.0,2,13043.099999999999,22359.600000000006
5168,2023-11-28,Uttar Pradesh,North,Heater,6829,3,0,20487.0,11,4780.299999999999,6146.100000000002
5169,2023-07-18,Delhi,North,Smartphone,8791,4,15,29889.4,7,6153.7,10549.2
5170,2023-09-01,Karnataka,South,Laptop,9689,1,15,8235.65,9,6782.299999999999,2906.7000000000007
5171,2023-05-21,Gujarat,West,Mixer,26387,2,25,39580.5,5,18470.899999999998,15832.200000000004
5172,2023-02-09,Maharashtra,West,Mixer,19233,4,10,69238.8,2,13463.099999999999,23079.600000000006
5173,2023-02-28,West Bengal,East,Mobile,3374,1,15,2867.9,2,2361.7999999999997,1012.2000000000003
5174,2023-05-17,Delhi,North,Heater,6627,1,10,5964.3,5,4638.9,1988.1000000000004
5175,2023-11-02,Karnataka,South,AC,10491,4,5,39865.8,11,7343.7,12589.2
5176,2023-07-31,Karnataka,South,AC,26847,2,15,45639.9,7,18792.899999999998,16108.200000000004
5177,2023-12-23,Maharashtra,West,TV,9177,5,20,36708.0,12,6423.9,13765.500000000002
5178,2023-05-19,Karnataka,South,Fan,16269,3,20,39045.6,5,11388.3,14642.100000000002
5179,2023-08-13,Tamil Nadu,South,Fan,15943,2,15,27103.1,8,11160.099999999999,9565.800000000003
5180,2023-10-15,Maharashtra,West,TV,10704,3,20,25689.6,10,7492.799999999999,9633.600000000002
5181,2023-10-21,Tamil Nadu,South,Laptop,24270,5,25,91012.5,10,16989.0,36405.0
5182,2023-02-21,Maharashtra,West,Mixer,25245,2,15,42916.5,2,17671.5,15147.0
5183,2023-08-06,West Bengal,East,Headphones,24405,2,10,43929.0,8,17083.5,14643.0
5184,2023-03-29,Uttar Pradesh,North,Heater,1593,3,5,4540.05,3,1115.1,1433.7000000000003
5185,2023-10-02,Gujarat,West,Refrigerator,29616,4,10,106617.6,10,20731.199999999997,35539.20000000001
5186,2023-04-23,Maharashtra,West,Refrigerator,13143,5,20,52572.0,4,9200.099999999999,19714.500000000007
5187,2023-07-27,West Bengal,East,Mobile,10084,2,20,16134.4,7,7058.799999999999,6050.4000000000015
5188,2023-12-07,Uttar Pradesh,North,Winter Jacket,18539,1,0,18539.0,12,12977.3,5561.700000000001
5189,2023-10-18,Delhi,North,Smartphone,17824,3,5,50798.399999999994,10,12476.8,16041.600000000002
5190,2023-05-15,Tamil Nadu,South,Fan,15772,4,10,56779.2,5,11040.4,18926.4
5191,2023-06-04,Karnataka,South,Laptop,23829,2,20,38126.4,6,16680.3,14297.400000000001
5192,2023-09-21,Karnataka,South,AC,21783,1,10,19604.7,9,15248.099999999999,6534.9000000000015
5193,2023-06-07,Gujarat,West,TV,7178,3,0,21534.0,6,5024.599999999999,6460.200000000002
5194,2023-05-21,West Bengal,East,Headphones,20883,2,15,35501.1,5,14618.099999999999,12529.800000000003
5195,2023-04-03,Gujarat,West,Refrigerator,28430,1,5,27008.5,4,19901.0,8529.0
5196,2023-03-11,Delhi,North,Smartphone,18690,4,10,67284.0,3,13083.0,22428.0
5197,2023-09-02,West Bengal,East,Headphones,19318,5,5,91760.5,9,13522.599999999999,28977.000000000007
5198,2023-05-16,West Bengal,East,Headphones,24103,2,15,40975.1,5,16872.1,14461.800000000003
5199,2023-01-11,West Bengal,East,Tablet,7272,4,5,27633.6,1,5090.4,8726.400000000001
5200,2023-06-18,West Bengal,East,Headphones,25310,2,5,48089.0,6,17717.0,15186.0
5201,2023-01-28,West Bengal,East,Headphones,6262,3,15,15968.1,1,4383.4,5635.800000000001
5202,2023-07-22,West Bengal,East,Mobile,10540,3,20,25296.0,7,7377.999999999999,9486.000000000004
5203,2023-11-30,Uttar Pradesh,North,Winter Jacket,19760,1,10,17784.0,11,13832.0,5928.0
5204,2023-10-29,Tamil Nadu,South,AC,21290,3,15,54289.5,10,14902.999999999998,19161.000000000007
5205,2023-02-05,West Bengal,East,Mobile,10001,3,10,27002.7,2,7000.7,9000.900000000001
5206,2023-05-29,West Bengal,East,Tablet,29382,4,10,105775.2,5,20567.399999999998,35258.40000000001
5207,2023-09-23,Gujarat,West,Refrigerator,10371,3,5,29557.35,9,7259.7,9333.900000000001
5208,2023-11-26,Uttar Pradesh,North,Smartphone,10224,5,15,43452.0,11,7156.799999999999,15336.000000000004
5209,2023-10-13,Gujarat,West,TV,13852,4,15,47096.8,10,9696.4,16622.4
5210,2023-01-13,Gujarat,West,TV,10197,2,20,16315.2,1,7137.9,6118.200000000001
5211,2023-02-23,Delhi,North,Winter Jacket,26722,3,5,76157.7,2,18705.399999999998,24049.800000000007
5212,2023-12-08,West Bengal,East,Mobile,5856,2,5,11126.4,12,4099.2,3513.6000000000004
5213,2023-04-19,Tamil Nadu,South,Laptop,4745,1,5,4507.75,4,3321.5,1423.5
5214,2023-06-03,Gujarat,West,TV,23937,4,20,76598.40000000001,6,16755.899999999998,28724.40000000001
5215,2023-07-26,Tamil Nadu,South,Fan,13707,4,10,49345.2,7,9594.9,16448.4
